Region,SubRegion,StudyArea,SurveyYear,BatchCode,SurveyIndex,SurveyDate,Latitude,Longitude,Management,StructureType,Family,ScientificName,CommonName,Trophic,a,b,Biomass,FishSize
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Carangidae,Caranx latus,Horse-eye Jack,P,0.021,2.97,40908.77,40
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6520,8/28/2011,27.87695,-93.81578,FGBNMS,HARD                                              ,Carangidae,Caranx latus,Horse-eye Jack,P,0.021,2.97,30981.07,55
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carangidae,Caranx latus,Horse-eye Jack,P,0.021,2.97,2334.32,50
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6532,8/23/2011,27.91704,-93.5962,FGBNMS,HARD                                              ,Sparidae,Calamus species,porgies,I ,0.0447,2.8662,2889.27,32.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carangidae,Caranx lugubris,Black Jack,P,0.0251,2.84,1677.83,50
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6512,8/27/2011,27.87486,-93.81183,FGBNMS,HARD                                              ,Carangidae,Caranx lugubris,Black Jack,P,0.0251,2.84,6219.67,45
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6514,8/27/2011,27.87524,-93.81995,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,312.58,27.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6514,8/27/2011,27.87524,-93.81995,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,527.28,32.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6517,8/28/2011,27.87606,-93.81879,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,527.28,32.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6516,8/29/2011,27.87553,-93.81953,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,151.91,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6527,8/31/2011,27.91021,-93.60671,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,625.16,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6526,8/30/2011,27.90977,-93.60581,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,166.79,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6533,8/30/2011,27.91881,-93.60434,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,527.28,32.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6543,8/24/2011,27.92469,-93.60132,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,2019.88,40
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6545,8/24/2011,27.92515,-93.59879,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,527.28,32.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6536,8/26/2011,27.92127,-93.59893,FGBNMS,HARD                                              ,Sparidae,Calamus nodosus,Knobbed Porgy,I,0.0077,3.13,1054.56,32.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6534,8/30/2011,27.92061,-93.60333,FGBNMS,HARD                                              ,Monacanthidae,Cantherhines pullus,Orangespotted Filefish,I,0.0683,2.563,104.79,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carcharhinidae,Carcharhinus species,requiem sharks,P,0.0109,3.012,7868.5,70
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6525,8/31/2011,27.90932,-93.60626,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,4.86,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6526,8/30/2011,27.90977,-93.60581,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,1.46,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6527,8/31/2011,27.91021,-93.60671,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,11.17,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6527,8/31/2011,27.91021,-93.60671,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,28.15,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6520,8/28/2011,27.87695,-93.81578,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,0.97,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6520,8/28/2011,27.87695,-93.81578,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,14.07,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,2.43,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,20.4,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,1.94,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,7.04,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6516,8/29/2011,27.87553,-93.81953,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,6.8,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6516,8/29/2011,27.87553,-93.81953,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,161.84,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6517,8/28/2011,27.87606,-93.81879,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,0.97,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6519,8/28/2011,27.87691,-93.815,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,4.37,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6519,8/28/2011,27.87691,-93.815,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,21.11,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6518,8/28/2011,27.87618,-93.81794,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,10.69,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6518,8/28/2011,27.87618,-93.81794,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,119.62,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6514,8/27/2011,27.87524,-93.81995,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,0.49,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6514,8/27/2011,27.87524,-93.81995,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,7.04,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6515,8/29/2011,27.87526,-93.81946,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,1.46,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6512,8/27/2011,27.87486,-93.81183,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,1.94,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6534,8/30/2011,27.92061,-93.60333,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,15.54,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6535,8/26/2011,27.92108,-93.6013,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,1.94,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6535,8/26/2011,27.92108,-93.6013,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,21.11,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6533,8/30/2011,27.91881,-93.60434,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,3.89,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6532,8/23/2011,27.91704,-93.5962,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,0.97,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6532,8/23/2011,27.91704,-93.5962,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,21.11,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6532,8/23/2011,27.91704,-93.5962,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,31.23,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6511,8/27/2011,27.87441,-93.81133,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,1.46,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6511,8/27/2011,27.87441,-93.81133,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,28.15,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6531,8/23/2011,27.9166,-93.59621,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,2.43,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6529,8/23/2011,27.91117,-93.59678,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,2.91,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6528,8/30/2011,27.91023,-93.6048,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,11.17,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6536,8/26/2011,27.92127,-93.59893,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,0.97,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6537,8/26/2011,27.92197,-93.60334,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,0.97,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6539,8/22/2011,27.92289,-93.59927,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,0.97,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6545,8/24/2011,27.92515,-93.59879,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,1.94,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6544,8/22/2011,27.92471,-93.59675,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,14.07,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6544,8/22/2011,27.92471,-93.59675,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,62.46,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6543,8/24/2011,27.92469,-93.60132,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,1.46,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6543,8/24/2011,27.92469,-93.60132,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,56.29,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6541,8/22/2011,27.9238,-93.59776,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,14.07,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6542,8/22/2011,27.9238,-93.59725,FGBNMS,HARD                                              ,Tetraodontidae,Canthigaster rostrata,Sharpnose Puffer,I,0.0197,2.9174,2.91,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6538,8/26/2011,27.92288,-93.60233,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,58.64,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6536,8/26/2011,27.92127,-93.59893,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,185.61,32.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6528,8/30/2011,27.91023,-93.6048,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,236.49,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6531,8/23/2011,27.9166,-93.59621,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,393.94,55
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6530,8/23/2011,27.91207,-93.59718,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,164.2,40
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6512,8/27/2011,27.87486,-93.81183,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,371.22,32.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6513,8/27/2011,27.87515,-93.82099,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,1.2,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6513,8/27/2011,27.87515,-93.82099,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,8.25,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6518,8/28/2011,27.87618,-93.81794,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,4280.78,27.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6519,8/28/2011,27.87691,-93.815,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,118.54,17.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6517,8/28/2011,27.87606,-93.81879,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,1856.09,32.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6516,8/29/2011,27.87553,-93.81953,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,152.41,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,293.2,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,278.41,32.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6520,8/28/2011,27.87695,-93.81578,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,371.22,32.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6526,8/30/2011,27.90977,-93.60581,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,2122.17,50
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Carangidae,Carangoides ruber,Bar Jack,P,0.0065,2.748,92.8,32.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6512,8/27/2011,27.87486,-93.81183,FGBNMS,HARD                                              ,Balistidae,Canthidermis sufflamen,Ocean Triggerfish,I,0.0217,3,16275,50
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6545,8/24/2011,27.92515,-93.59879,FGBNMS,HARD                                              ,Balistidae,Canthidermis sufflamen,Ocean Triggerfish,I,0.0217,3,744.92,32.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6545,8/24/2011,27.92515,-93.59879,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,29.07,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6545,8/24/2011,27.92515,-93.59879,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6545,8/24/2011,27.92515,-93.59879,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,330.22,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6541,8/22/2011,27.9238,-93.59776,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,990.67,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6543,8/24/2011,27.92469,-93.60132,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,58.14,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6536,8/26/2011,27.92127,-93.59893,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6536,8/26/2011,27.92127,-93.59893,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,330.22,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6539,8/22/2011,27.92289,-93.59927,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,29.07,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6539,8/22/2011,27.92289,-93.59927,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,177.91,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6540,8/24/2011,27.92333,-93.60233,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,177.91,22.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6511,8/27/2011,27.87441,-93.81133,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6531,8/23/2011,27.9166,-93.59621,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,6.02,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6531,8/23/2011,27.9166,-93.59621,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,29.07,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6529,8/23/2011,27.91117,-93.59678,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6529,8/23/2011,27.91117,-93.59678,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,177.91,22.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6532,8/23/2011,27.91704,-93.5962,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,330.22,27.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6534,8/30/2011,27.92061,-93.60333,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,6.02,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6512,8/27/2011,27.87486,-93.81183,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,177.91,22.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6513,8/27/2011,27.87515,-93.82099,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6515,8/29/2011,27.87526,-93.81946,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6516,8/29/2011,27.87553,-93.81953,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,355.83,22.5
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6517,8/28/2011,27.87606,-93.81879,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,29.07,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6524,9/1/2011,27.90935,-93.59617,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,58.14,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6526,8/30/2011,27.90977,-93.60581,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6521,8/31/2011,27.9031,-93.59917,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,29.07,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6542,8/22/2011,27.9238,-93.59725,FGBNMS,HARD                                              ,Serranidae,Cephalopholis cruentata,Graysby,P,0.0121,3.082,82,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6542,8/22/2011,27.9238,-93.59725,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,0.0204,2.9574,37.04,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6523,9/1/2011,27.90711,-93.59621,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,0.0204,2.9574,8.33,3
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6522,8/31/2011,27.90572,-93.60375,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,0.0204,2.9574,18.52,3
Gulf of Mexico,Flower Garden Banks,West Bank,2011,GULF-FGBT-0809-1100,6520,8/28/2011,27.87695,-93.81578,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,0.0204,2.9574,139.13,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2011,GULF-FGBT-0809-1100,6527,8/31/2011,27.91021,-93.60671,FGBNMS,HARD                                              ,Pomacentridae,Chromis cyanea,Blue Chromis,PL,0.0204,2.9574,28.7,3
