Region,SubRegion,StudyArea,SurveyYear,BatchCode,SurveyIndex,SurveyDate,Latitude,Longitude,Management,StructureType,Taxon,PercentCover,DiseasedCover,BleachedCover,Height,Individuals
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5899,9/11/2010,27.90598,-93.59886,FGBNMS,HARD                                              ,Pseudodiploria strigosa,2.15,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5899,9/11/2010,27.90598,-93.59886,FGBNMS,HARD                                              ,Madracis decactis,1.45,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5899,9/11/2010,27.90598,-93.59886,FGBNMS,HARD                                              ,Orbicella annularis,5.025,0,19.25,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5899,9/11/2010,27.90598,-93.59886,FGBNMS,HARD                                              ,Montastraea cavernosa,19.675,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5899,9/11/2010,27.90598,-93.59886,FGBNMS,HARD                                              ,Orbicella faveolata,16.2,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5899,9/11/2010,27.90598,-93.59886,FGBNMS,HARD                                              ,Orbicella franksi,10.45,0,0.35,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5899,9/11/2010,27.90598,-93.59886,FGBNMS,HARD                                              ,Porites astreoides,2.25,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5899,9/11/2010,27.90598,-93.59886,FGBNMS,HARD                                              ,Stephanocoenia intercepta,0.125,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Crustose algae,3.8,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Encrusting sponges,0.075,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Fire coral,0.25,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Macroalgae,28.1,,,3,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Turf algae,14.575,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Agaricia agaricites,0.225,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Pseudodiploria strigosa,8.6,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Madracis decactis,0.225,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Orbicella annularis,0.175,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Montastraea cavernosa,1.825,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Orbicella franksi,33.1,0,1.15,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Porites astreoides,2.1,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5900,9/12/2010,27.90777,-93.60191,FGBNMS,HARD                                              ,Stephanocoenia intercepta,0.95,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Crustose algae,2,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Macroalgae,21,,,2.25,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Turf algae,6.75,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Agaricia fragilis,0.25,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Pseudodiploria strigosa,13.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Madracis decactis,2,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Orbicella annularis complex,0.25,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Montastraea cavernosa,2.75,0,1.25,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Orbicella faveolata,3.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Orbicella franksi,29,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5901,9/10/2010,27.90913,-93.60193,FGBNMS,HARD                                              ,Porites astreoides,4.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Crustose algae,1.5,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Fire coral,0,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Macroalgae,9.75,,,1.5,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Turf algae,6.25,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Colpophyllia natans,7.25,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Pseudodiploria strigosa,1.875,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Orbicella faveolata,16.875,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Orbicella franksi,55.625,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5902,9/11/2010,27.90701,-93.60069,FGBNMS,HARD                                              ,Porites astreoides,0.625,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Crustose algae,1,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Fire coral,0,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Macroalgae,2.375,,,1.5,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Turf algae,4,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Agaricia agaricites,0.15,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Colpophyllia natans,2.625,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Montastraea cavernosa,24.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Orbicella faveolata,21.15,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Orbicella franksi,19.825,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5903,9/10/2010,27.90868,-93.60142,FGBNMS,HARD                                              ,Porites astreoides,1.25,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Crustose algae,1.1,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Encrusting sponges,0.1,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Macroalgae,9.875,,,2.25,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Turf algae,13.55,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Upright sponges,0.2,,,0.75,0.25
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Agaricia agaricites,0.1,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Diploria labyrinthiformis,15.65,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Pseudodiploria strigosa,1.6,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Orbicella faveolata,2.15,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Orbicella franksi,30.675,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Porites astreoides,3.65,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5904,9/10/2010,27.90958,-93.60142,FGBNMS,HARD                                              ,Stephanocoenia intercepta,1.175,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Crustose algae,3.25,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Encrusting sponges,0.125,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Fire coral,0,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Macroalgae,3,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Turf algae,16.6,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Agaricia agaricites,0.2,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Agaricia fragilis,0.075,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Pseudodiploria strigosa,23.25,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Montastraea cavernosa,2.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Orbicella faveolata,29.25,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Orbicella franksi,4.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Porites astreoides,12,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5905,9/10/2010,27.91094,-93.60041,FGBNMS,HARD                                              ,Stephanocoenia intercepta,3.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Crustose algae,1.625,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Macroalgae,6.475,,,2.25,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Turf algae,15.15,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Agaricia agaricites,0.4,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Pseudodiploria strigosa,3.125,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Orbicella annularis,1.875,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Montastraea cavernosa,0.675,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Orbicella franksi,33.275,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Porites astreoides,2.3,0,3.775,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5906,9/11/2010,27.90914,-93.59939,FGBNMS,HARD                                              ,Stephanocoenia intercepta,4.15,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Crustose algae,0.9,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Encrusting sponges,0.675,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Macroalgae,4.475,,,2.5,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Turf algae,31.5,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Agaricia agaricites,0.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Colpophyllia natans,8.25,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Pseudodiploria strigosa,15.5,0,0.05,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Orbicella annularis,2,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Montastraea cavernosa,4.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Orbicella faveolata,9.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Orbicella franksi,19.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Mussa angulosa,0.175,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Porites astreoides,1.2,0,0.05,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5907,9/10/2010,27.91049,-93.5999,FGBNMS,HARD                                              ,Stephanocoenia intercepta,0.725,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Crustose algae,0.775,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Encrusting sponges,0.55,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Fire coral,0,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Macroalgae,10.25,,,1.5,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Turf algae,36.4,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Upright sponges,0.2,,,1.25,0.25
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Agaricia agaricites,0.5,0,0.125,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Colpophyllia natans,6.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Pseudodiploria strigosa,2.325,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Montastraea cavernosa,2.3,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Orbicella faveolata,24.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Orbicella franksi,8.125,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Mussa angulosa,2.4,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Porites astreoides,2.25,0,0.25,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5908,9/10/2010,27.90868,-93.6004,FGBNMS,HARD                                              ,Stephanocoenia intercepta,0.575,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Crustose algae,5.375,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Encrusting sponges,0.625,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Fire coral,0,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Macroalgae,5.75,,,2.75,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Turf algae,26.6,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Colpophyllia natans,0.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Pseudodiploria strigosa,15.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Montastraea cavernosa,1.25,0,0.2,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Orbicella faveolata,2,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Orbicella franksi,29.95,0,0.15,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Porites astreoides,9.35,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5909,9/10/2010,27.91049,-93.5994,FGBNMS,HARD                                              ,Stephanocoenia intercepta,0.25,0,0.25,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Crustose algae,3.5,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Encrusting sponges,2,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Fire coral,0,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Macroalgae,20.75,,,3,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Turf algae,13.25,,,0,0
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Upright sponges,0.75,,,5,0.25
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Agaricia fragilis,0,0,0.25,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Pseudodiploria strigosa,3.75,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Orbicella faveolata,10.125,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Orbicella franksi,15.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Mussa angulosa,0.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Porites astreoides,5.375,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5910,9/11/2010,27.90823,-93.59989,FGBNMS,HARD                                              ,Stephanocoenia intercepta,0.5,0,0,,
Gulf of Mexico,Flower Garden Banks,East Bank,2010,GULF-FGBS-0900-1000,5911,9/11/2010,27.90824,-93.59887,FGBNMS,HARD                                              ,Crustose algae,1.325,,,0,0
