Region,SubRegion,StudyArea,SurveyYear,BatchCode,SurveyIndex,SurveyDate,Latitude,Longitude,Management,StructureType,Family,ScientificName,CommonName,Trophic,a,b,Biomass,FishSize
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7009,9/3/2012,27.91185,-93.59889,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,271.97,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7009,9/3/2012,27.91185,-93.59889,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,145.91,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7008,9/4/2012,27.90914,-93.59888,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,18.46,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7008,9/4/2012,27.90914,-93.59888,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,29.18,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7011,9/4/2012,27.90598,-93.59835,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,2.91,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7010,9/3/2012,27.9123,-93.59889,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,26.23,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7025,9/6/2012,27.87269,-93.82246,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,291.4,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7025,9/6/2012,27.87269,-93.82246,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,510.68,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7027,9/7/2012,27.87269,-93.82195,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,53.42,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7027,9/7/2012,27.87269,-93.82195,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,87.54,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7026,9/6/2012,27.87224,-93.82195,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,72.85,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7026,9/6/2012,27.87224,-93.82195,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,496.09,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7017,9/4/2012,27.90734,-93.59683,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,34.97,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7015,9/5/2012,27.90508,-93.59733,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,26.23,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7015,9/5/2012,27.90508,-93.59733,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,408.54,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7019,9/4/2012,27.91815,-93.60249,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,437.1,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7019,9/4/2012,27.91815,-93.60249,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,729.54,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7021,9/3/2012,27.9123,-93.59839,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,67.99,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7022,9/3/2012,27.9132,-93.59839,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,9.71,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7018,9/4/2012,27.90596,-93.60242,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,7.77,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7018,9/4/2012,27.90596,-93.60242,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,29.18,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7020,9/4/2012,27.91951,-93.60147,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,48.57,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7029,9/7/2012,27.8745,-93.82197,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,43.71,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7029,9/7/2012,27.8745,-93.82197,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,321,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7028,9/7/2012,27.8736,-93.82196,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,29.14,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7028,9/7/2012,27.8736,-93.82196,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,72.95,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7030,9/7/2012,27.8727,-93.82145,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,41.77,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7030,9/7/2012,27.8727,-93.82145,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,145.91,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7031,9/6/2012,27.8727,-93.82094,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,396.31,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7031,9/6/2012,27.8727,-93.82094,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,145.91,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7035,9/6/2012,27.87452,-93.8179,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,23.31,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7035,9/6/2012,27.87452,-93.8179,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,291.82,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7036,9/5/2012,27.87543,-93.81791,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,78.68,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7033,9/5/2012,27.87361,-93.81993,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,7.77,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7033,9/5/2012,27.87361,-93.81993,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,437.72,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7032,9/6/2012,27.8727,-93.82043,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,612.81,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7047,9/6/2012,27.87635,-93.81487,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,321.51,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7047,9/6/2012,27.87635,-93.81487,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,554.45,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7046,9/6/2012,27.87589,-93.81487,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,41.77,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7046,9/6/2012,27.87589,-93.81487,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,145.91,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7049,9/6/2012,27.8759,-93.81436,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,152.5,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7049,9/6/2012,27.8759,-93.81436,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,437.72,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7048,9/6/2012,27.87454,-93.81435,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,145.91,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7050,9/6/2012,27.8741,-93.81384,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,48.57,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7051,9/6/2012,27.87545,-93.81385,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,65.08,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7051,9/6/2012,27.87545,-93.81385,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,583.63,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7053,9/6/2012,27.87269,-93.82297,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,33.03,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7053,9/6/2012,27.87269,-93.82297,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,43.77,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7052,9/6/2012,27.87314,-93.82348,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,17.48,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7041,9/5/2012,27.87543,-93.81639,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,4.86,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7041,9/5/2012,27.87543,-93.81639,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,87.54,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7039,9/5/2012,27.87543,-93.81741,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,2.91,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7039,9/5/2012,27.87543,-93.81741,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,306.41,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7038,9/6/2012,27.87362,-93.81739,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,53.42,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7038,9/6/2012,27.87362,-93.81739,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,437.72,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7034,9/6/2012,27.87496,-93.81994,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,48.57,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7034,9/6/2012,27.87496,-93.81994,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,189.68,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7037,9/6/2012,27.87317,-93.81739,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,554.45,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7045,9/6/2012,27.87499,-93.81486,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,32.05,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7044,9/5/2012,27.87364,-93.81485,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,38.85,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7044,9/5/2012,27.87364,-93.81485,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,2042.71,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7043,9/5/2012,27.87319,-93.81485,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,15.54,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7043,9/5/2012,27.87319,-93.81485,FGBNMS,HARD                                              ,Pomacentridae,Chromis multilineata,Brown Chromis,I,0.0204,2.957,948.4,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7038,9/6/2012,27.87362,-93.81739,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,119.3,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7053,9/6/2012,27.87269,-93.82297,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,119.3,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7046,9/6/2012,27.87589,-93.81487,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,3.37,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7047,9/6/2012,27.87635,-93.81487,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,59.65,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7036,9/5/2012,27.87543,-93.81791,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,59.65,12.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7029,9/7/2012,27.8745,-93.82197,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,119.3,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7010,9/3/2012,27.9123,-93.59889,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,119.3,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7011,9/4/2012,27.90598,-93.59835,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,119.3,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7008,9/4/2012,27.90914,-93.59888,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,325.6,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7016,9/3/2012,27.91005,-93.59736,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,325.6,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7005,9/3/2012,27.9123,-93.5994,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,119.3,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6980,9/4/2012,27.90957,-93.60345,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,325.6,17.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6985,9/4/2012,27.90642,-93.60191,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,119.3,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6990,9/4/2012,27.91138,-93.60143,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,59.65,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6989,9/3/2012,27.90913,-93.60142,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,25.98,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6988,9/5/2012,27.90777,-93.60141,FGBNMS,HARD                                              ,Chaetodontidae,Chaetodon ocellatus,Spotfin Butterflyfish,I ,0.0318,2.984,119.3,12.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6988,9/5/2012,27.90777,-93.60141,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,1.05,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6987,9/4/2012,27.90687,-93.6014,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,1.58,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6985,9/4/2012,27.90642,-93.60191,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,7.89,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6984,9/5/2012,27.90506,-93.6019,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,0.53,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6983,9/5/2012,27.90777,-93.60242,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,1.58,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6998,9/5/2012,27.90643,-93.59988,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,3.68,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6992,9/3/2012,27.90868,-93.60091,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,2.63,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6994,9/5/2012,27.90597,-93.60038,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,3.15,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6993,9/4/2012,27.91093,-93.60092,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,3.15,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7005,9/3/2012,27.9123,-93.5994,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,3.15,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7001,9/3/2012,27.91049,-93.5999,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,1.58,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,6999,9/7/2012,27.90688,-93.59988,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,4.2,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7000,9/3/2012,27.91004,-93.5999,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,0.53,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7002,9/3/2012,27.91274,-93.59991,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,1.58,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7014,9/3/2012,27.9096,-93.59786,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,0.53,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7012,9/4/2012,27.90689,-93.59785,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,2.63,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7012,9/4/2012,27.90689,-93.59785,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,7.89,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7009,9/3/2012,27.91185,-93.59889,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,12.61,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7011,9/4/2012,27.90598,-93.59835,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,0.53,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7010,9/3/2012,27.9123,-93.59889,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,3.68,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7028,9/7/2012,27.8736,-93.82196,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,1.58,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7031,9/6/2012,27.8727,-93.82094,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,2.1,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7030,9/7/2012,27.8727,-93.82145,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,1.05,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7036,9/5/2012,27.87543,-93.81791,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,6.3,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7032,9/6/2012,27.8727,-93.82043,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,7.89,7.5
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7033,9/5/2012,27.87361,-93.81993,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,3.15,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7020,9/4/2012,27.91951,-93.60147,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,6.83,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7018,9/4/2012,27.90596,-93.60242,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,1.05,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7022,9/3/2012,27.9132,-93.59839,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,3.15,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7019,9/4/2012,27.91815,-93.60249,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,2.63,3
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7015,9/5/2012,27.90508,-93.59733,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,6.83,3
Gulf of Mexico,Flower Garden Banks,West Bank,2012,GULF-FGBS-0900-1200,7026,9/6/2012,27.87224,-93.82195,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,7.89,7.5
Gulf of Mexico,Flower Garden Banks,East Bank,2012,GULF-FGBS-0900-1200,7024,9/4/2012,27.90509,-93.59631,FGBNMS,HARD                                              ,Pomacentridae,Chromis scotti,Purple Reeffish,PL ,0.0204,2.957,2.63,3
